CT,field_2,field_3,O_Area_km2,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,P_Area_km2
1158,-6.50284,6.24335,175.21077,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,119.84171
1158,-6.50284,6.24335,175.21077,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,9.86965
1158,-6.50284,6.24335,175.21077,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,45.49941
1159,-6.24261,6.8007,242.16327,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,12.39564
1159,-6.24261,6.8007,242.16327,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,229.76763
1160,-5.38096,6.72827,176.17376,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,149.40168
1160,-5.38096,6.72827,176.17376,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,26.77208
1161,-6.0607,7.43014,129.52837,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,129.52837
1162,-5.35676,6.4316,218.00924,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,40.71955
1162,-5.35676,6.4316,218.00924,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,177.28968
1163,-2.81641,8.04789,219.15648,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,219.15648
1164,-3.37261,6.4347,320.19461,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,320.19461
1165,-5.30823,6.13737,84.0655,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,84.0655
1166,-5.41812,6.88582,189.47596,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,186.71589
1166,-5.41812,6.88582,189.47596,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,2.76007
1167,-7.84329,6.56304,1227.9748,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,1227.9748
1168,-8.1624,6.98668,161.46475,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,161.46475
1169,-5.93684,6.35412,79.54501,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,79.54501
1170,-6.53011,6.91755,121.05377,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,121.05377
1171,-5.5914,5.16986,224.63936,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,224.63936
1172,-5.20076,6.13588,151.14073,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,62.23455
1172,-5.20076,6.13588,151.14073,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,88.90618
1173,-5.78556,6.5473,159.44444,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,159.41954
1173,-5.78556,6.5473,159.44444,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,0.0249
1174,-3.95803,7.05459,121.8052,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,121.8052
1175,-3.9465,5.33464,1.10524,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.10524
1176,-6.36965,6.90591,142.87387,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,142.87387
1177,-6.59438,5.89035,80.0217,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,80.0217
1178,-4.08145,5.36922,0.88191,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.88191
1179,-8.13137,7.12068,253.2157,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,253.2157
1180,-5.46719,5.76957,146.64291,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,146.64291
1181,-5.71607,6.0531,360.61215,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,358.08775
1181,-5.71607,6.0531,360.61215,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,2.5244
1182,-5.07372,7.09745,223.75995,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,223.75995
1183,-6.15944,6.31457,174.12403,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,129.85456
1183,-6.15944,6.31457,174.12403,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,44.26947
1184,-3.9918,5.3791,0.67996,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.67996
1185,-7.83512,6.98271,1039.06662,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,342.05166
1185,-7.83512,6.98271,1039.06662,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,697.01496
1186,-8.1973,6.91842,166.75166,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,166.75166
1187,-6.77645,6.78692,315.76981,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,315.76981
1188,-6.6123,6.21337,153.36559,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,130.9709
1188,-6.6123,6.21337,153.36559,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,22.39469
1189,-6.87623,6.78226,136.89287,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,136.89287
1190,-6.28041,6.48283,76.71123,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,76.71123
1191,-4.00401,5.3969,0.56194,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.56194
1192,-6.04061,7.43006,87.30924,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,87.30924
1193,-3.96289,5.25859,0.52033,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.52033
1194,-4.06141,5.35017,0.54982,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.54982
1195,-5.72909,9.90639,733.71599,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,733.71599
1196,-3.40165,5.71778,1003.04838,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,35.38782
1196,-3.40165,5.71778,1003.04838,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,437.15114
1196,-3.40165,5.71778,1003.04838,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,132.40608
1196,-3.40165,5.71778,1003.04838,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,398.10335
1197,-5.21021,6.08045,103.04337,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,103.04337
1198,-4.09866,6.85349,248.83744,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,248.83744
1199,-4.37496,6.01521,124.66722,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,124.66722
1201,-3.91903,5.25,3.48785,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,3.48785
1202,-6.55905,6.5901,221.69149,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,221.69149
1203,-3.3192,7.81095,375.31261,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,375.31261
1204,-5.46468,5.2294,271.36857,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,74.28133
1204,-5.46468,5.2294,271.36857,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,197.08724
1206,-6.44064,6.7795,180.63262,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,180.63262
1207,-5.96685,6.94076,295.01241,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,295.01241
1209,-3.22445,7.67826,276.37609,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,276.37609
1210,-3.12235,7.69691,257.70044,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,257.70044
1211,-4.33135,6.94568,457.80283,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,457.80283
1212,-6.05799,7.51404,236.98931,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,236.98931
1214,-5.72595,6.80411,303.34749,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,303.34749
1215,-5.26448,7.2397,267.28122,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,214.16109
1215,-5.26448,7.2397,267.28122,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,53.12012
1216,-3.28543,7.88071,498.15704,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,498.15704
1217,-5.55296,6.47726,213.37025,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,213.37025
1218,-3.12862,7.95923,395.3737,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,395.3737
1219,-5.3023,5.51434,234.90207,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,234.90207
1220,-4.62787,5.59192,497.35319,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,497.35319
1221,-3.57746,7.54722,1216.14914,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,15.11495
1221,-3.57746,7.54722,1216.14914,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,544.16589
1221,-3.57746,7.54722,1216.14914,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,656.8683
1222,-4.39198,5.37298,28.93981,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,28.93981
1223,-4.66008,7.44809,684.95672,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,56.23111
1223,-4.66008,7.44809,684.95672,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,444.58327
1223,-4.66008,7.44809,684.95672,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,184.14234
1224,-4.99402,7.40108,305.38799,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,275.32829
1224,-4.99402,7.40108,305.38799,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,30.05969
1225,-4.25572,5.41775,129.28318,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,129.28318
1226,-4.8201,6.83788,796.87489,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,269.61409
1226,-4.8201,6.83788,796.87489,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,527.26079
1227,-3.89118,7.36526,343.91266,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,343.91266
1228,-4.08288,5.32088,0.40322,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.40322
1229,-4.05858,5.33874,0.29238,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.29238
1230,-5.54117,6.90734,216.94626,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,7.82713
1230,-5.54117,6.90734,216.94626,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,209.11912
1231,-4.0144,5.32095,0.07715,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.07715
1232,-3.9823,5.30448,0.42362,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.42362
1233,-7.5864,7.28855,267.16149,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,267.16149
1236,-4.08433,5.33838,0.56109,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.56109
1237,-4.08655,5.35042,0.56703,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.56703
1238,-4.60349,6.6302,207.12802,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,207.12802
