CT,field_2,field_3,O_Area_km2,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,P_Area_km2
985,-5.90912,6.62776,103.27629,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,5.44957
985,-5.90912,6.62776,103.27629,57,CIV,Côte d'Ivoire,10,Marahoué,24,Sinfra,Département,Department,,,97.82672
173,-3.74197,5.20895,2.90111,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,2.90111
394,-4.02559,5.32152,0.51815,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.51815
650,-3.97676,5.28469,0.69016,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.69016
460,-6.35372,5.7488,197.02041,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,0.30204
460,-6.35372,5.7488,197.02041,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,196.71837
287,-4.0881,5.30702,8.71193,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,8.71193
610,-6.64281,6.1782,193.85567,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,0.44945
610,-6.64281,6.1782,193.85567,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,193.40622
291,-3.08349,7.26764,209.80429,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,209.80429
1059,-3.29459,7.18592,462.85871,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,Département,Department,,Agnibilekro,303.59279
1059,-3.29459,7.18592,462.85871,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,159.26592
26,-4.19601,5.31828,17.99347,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,17.99347
771,-3.6319,5.30851,89.75682,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,89.75682
3,-3.96705,5.26333,0.99297,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.99297
1155,-6.37152,10.08552,643.19664,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,511.74789
1155,-6.37152,10.08552,643.19664,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,131.44875
111,-4.00775,5.33,0.44661,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.44661
347,-5.35873,5.82776,174.15371,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,174.15371
675,-5.21883,8.03,463.49373,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,41,Béoumi,Département,Department,,,0.92046
675,-5.21883,8.03,463.49373,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,194.4369
675,-5.21883,8.03,463.49373,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,Département,Department,,,268.13638
1171,-5.5914,5.16986,224.63936,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,224.63936
522,-6.17791,6.23627,104.09238,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,104.09238
1217,-5.55296,6.47726,213.37025,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,213.37025
151,-5.80809,6.49383,122.90827,57,CIV,Côte d'Ivoire,10,Marahoué,24,Sinfra,Département,Department,,,27.49827
151,-5.80809,6.49383,122.90827,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,95.40999
1087,-7.44443,7.37609,143.36942,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,10,Biankouma,Département,Department,,,18.42532
1087,-7.44443,7.37609,143.36942,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,Département,Department,,,124.9441
843,-3.09166,9.01258,4282.91431,57,CIV,Côte d'Ivoire,19,Zanzan,49,Bouna,Département,Department,,,4282.91431
1134,-6.60053,5.95903,44.29064,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,44.29064
1161,-6.0607,7.43014,129.52837,57,CIV,Côte d'Ivoire,10,Marahoué,25,Zuénoula,Département,Department,,,129.52837
770,-5.27004,6.80776,2.22429,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,2.22429
464,-4.03997,5.44176,1.82724,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.82724
776,-3.98914,5.36343,0.63211,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.63211
245,-4.01486,5.31764,0.08015,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.08015
168,-3.96216,5.29779,0.54415,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.54415
1103,-6.51971,5.29364,226.81424,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,112.36165
1103,-6.51971,5.29364,226.81424,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,77.95348
1103,-6.51971,5.29364,226.81424,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,36.4991
1109,-4.537,5.30014,194.84834,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,194.84834
715,-4.35322,7.47999,966.47709,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,15.84079
715,-4.35322,7.47999,966.47709,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,176.86896
715,-4.35322,7.47999,966.47709,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,3.5639
715,-4.35322,7.47999,966.47709,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,Département,Department,,M'bahiakro,770.20344
922,-4.00059,5.41118,0.43145,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.43145
860,-5.41768,6.38541,70.58138,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,70.58138
1166,-5.41812,6.88582,189.47596,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,2.76007
1166,-5.41812,6.88582,189.47596,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,186.71589
701,-3.97546,5.36377,0.47915,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.47915
290,-4.00345,5.29519,0.52996,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.52996
177,-4.00802,5.90714,174.74392,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,160.04313
177,-4.00802,5.90714,174.74392,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,14.7008
781,-4.03639,5.34771,1.03795,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.03795
281,-4.00078,5.29739,0.23818,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.23818
1048,-3.96647,5.37057,0.76675,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.76675
917,-3.47093,6.72054,91.73863,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,91.73863
375,-3.64951,6.15155,130.14359,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,130.14359
337,-5.82419,5.09978,257.90127,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,136.98357
337,-5.82419,5.09978,257.90127,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,120.9177
848,-4.11115,5.32587,0.6824,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.6824
717,-5.91028,9.95933,1222.95647,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,0.02124
717,-5.91028,9.95933,1222.95647,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,1222.93523
936,-6.2716,6.49235,138.50487,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,138.50487
451,-5.94227,6.13072,7.99339,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,7.99339
36,-3.94379,6.32425,604.01178,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,571.35906
36,-3.94379,6.32425,604.01178,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,21.74735
36,-3.94379,6.32425,604.01178,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,10.90537
506,-3.76771,5.47358,50.37799,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,50.37799
632,-4.06012,5.31821,3.15647,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,3.15647
134,-3.1615,5.60284,327.00045,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,327.00045
44,-3.20485,7.1279,75.29866,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,Département,Department,,Agnibilekro,73.58251
44,-3.20485,7.1279,75.29866,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,1.71615
851,-3.96162,5.3449,0.74152,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.74152
643,-2.79948,8.0353,49.5425,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,49.5425
235,-3.95654,5.37053,0.70601,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.70601
390,-7.0632,6.89085,486.77882,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,26,Duékoué,Département,Department,,,165.70294
390,-7.0632,6.89085,486.77882,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,9,Bangolo,Département,Department,,,71.1976
390,-7.0632,6.89085,486.77882,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,249.84851
390,-7.0632,6.89085,486.77882,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,0.02977
1013,-4.06489,5.35407,0.54671,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.54671
192,-4.00462,5.31191,0.70198,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.70198
469,-5.01157,5.25954,465.80493,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,0.42899
469,-5.01157,5.25954,465.80493,57,CIV,Côte d'Ivoire,9,Lagunes,21,Grand-Lahou,Département,Department,,,465.37594
371,-5.28663,6.79978,22.28578,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,22.28578
712,-6.49768,5.02188,139.25862,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,139.25862
1176,-6.36965,6.90591,142.87387,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,142.87387
1223,-4.66008,7.44809,684.95672,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,184.14234
1223,-4.66008,7.44809,684.95672,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,5.53283
1223,-4.66008,7.44809,684.95672,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,95.00183
1223,-4.66008,7.44809,684.95672,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,Département,Department,,M'bahiakro,344.04861
1223,-4.66008,7.44809,684.95672,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,56.23111
228,-3.77614,6.58296,388.55576,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,247.00556
228,-3.77614,6.58296,388.55576,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,33.05304
228,-3.77614,6.58296,388.55576,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,108.49716
91,-6.91869,7.66273,936.17838,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,Département,Department,,,6.61229
91,-6.91869,7.66273,936.17838,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,64.49173
91,-6.91869,7.66273,936.17838,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,865.07436
176,-5.95894,6.46199,236.03741,57,CIV,Côte d'Ivoire,10,Marahoué,24,Sinfra,Département,Department,,,11.66857
176,-5.95894,6.46199,236.03741,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,194.47516
176,-5.95894,6.46199,236.03741,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,29.89368
1158,-6.50284,6.24335,175.21077,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,9.86965
1158,-6.50284,6.24335,175.21077,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,45.49941
1158,-6.50284,6.24335,175.21077,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,119.84171
767,-5.29597,6.84786,11.39805,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,11.39805
1116,-4.07657,5.36336,1.01753,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.01753
492,-6.24155,6.9108,89.42439,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,0.00664
492,-6.24155,6.9108,89.42439,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,89.41775
509,-4.01151,5.3201,0.43338,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.43338
456,-5.81186,6.96802,148.16551,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,148.16551
957,-4.52951,7.90846,1683.76915,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,705.70257
957,-4.52951,7.90846,1683.76915,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,43,Dabakala,Département,Department,,,828.16035
957,-4.52951,7.90846,1683.76915,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,Département,Department,,M'bahiakro,149.90622
1106,-5.01708,6.55424,60.41695,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,60.41695
247,-5.29514,7.87791,412.16916,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,41,Béoumi,Département,Department,,,15.80472
247,-5.29514,7.87791,412.16916,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,396.36444
915,-3.96767,5.38402,1.41016,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.41016
434,-5.26056,6.78831,10.42728,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,10.42728
601,-5.27624,6.78185,32.71829,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,32.71829
555,-6.59113,6.48682,74.01188,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,74.01188
1163,-2.81641,8.04789,219.15648,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,219.15648
772,-4.02534,5.37741,5.36648,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,5.36648
1018,-4.0129,5.44349,0.73737,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.73737
103,-3.96382,5.30455,0.78534,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.78534
945,-5.80803,6.64857,174.84772,57,CIV,Côte d'Ivoire,10,Marahoué,24,Sinfra,Département,Department,,,174.84772
694,-7.90528,7.19224,530.1418,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,11,Danané,Département,Department,,,485.05588
694,-7.90528,7.19224,530.1418,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,Département,Department,,,43.33389
694,-7.90528,7.19224,530.1418,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,9,Bangolo,Département,Department,,,1.75203
1232,-3.9823,5.30448,0.42362,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.42362
321,-4.01204,5.31071,0.35362,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.35362
1135,-3.39672,6.9481,196.31098,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,187.3449
1135,-3.39672,6.9481,196.31098,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,Département,Department,,Agnibilekro,8.96608
630,-5.82622,7.76463,1006.33565,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,41,Béoumi,Département,Department,,,0.17667
630,-5.82622,7.76463,1006.33565,57,CIV,Côte d'Ivoire,10,Marahoué,25,Zuénoula,Département,Department,,,266.81176
630,-5.82622,7.76463,1006.33565,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,739.34721
1160,-5.38096,6.72827,176.17376,57,CIV,Côte d'Ivoire,10,Marahoué,24,Sinfra,Département,Department,,,26.77208
1160,-5.38096,6.72827,176.17376,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,149.40168
1198,-4.09866,6.85349,248.83744,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,217.58135
1198,-4.09866,6.85349,248.83744,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,31.25609
1190,-6.28041,6.48283,76.71123,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,76.71123
430,-6.63938,4.80388,164.55104,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,164.55104
729,-3.97711,5.26297,1.49411,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.49411
146,-4.05711,5.33374,0.52962,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.52962
893,-8.37706,6.49173,205.43108,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,205.43108
458,-5.57807,5.47693,299.00106,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,299.00106
1169,-5.93684,6.35412,79.54501,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,79.54501
49,-4.88978,5.52631,577.27302,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,39.14895
49,-4.88978,5.52631,577.27302,57,CIV,Côte d'Ivoire,9,Lagunes,21,Grand-Lahou,Département,Department,,,501.50305
49,-4.88978,5.52631,577.27302,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,36.62102
557,-8.11111,6.92131,496.97722,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,11,Danané,Département,Department,,,158.25593
557,-8.11111,6.92131,496.97722,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,9,Bangolo,Département,Department,,,11.4854
557,-8.11111,6.92131,496.97722,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,327.23589
348,-3.32776,6.22379,183.22075,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,0.32002
348,-3.32776,6.22379,183.22075,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,182.90073
753,-6.58516,6.47477,92.96876,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,92.96876
955,-4.2825,5.21462,49.10148,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,49.10148
1097,-5.64284,6.34325,122.4957,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,122.4957
1182,-5.07372,7.09745,223.75995,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,223.75995
1056,-2.97821,7.24704,119.63345,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,119.63345
219,-4.54144,7.04425,1003.68823,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,1003.68823
263,-6.37964,6.49878,200.09599,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,200.09599
241,-6.48589,7.14573,210.48491,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,58.3976
241,-6.48589,7.14573,210.48491,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,152.08731
755,-4.01464,5.36507,0.93219,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.93219
195,-3.75462,6.80255,465.36276,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,233.60511
195,-3.75462,6.80255,465.36276,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,231.75765
924,-4.00281,5.25752,2.61041,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,2.61041
123,-2.98866,7.71228,278.94664,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,278.94664
1174,-3.95803,7.05459,121.8052,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,121.8052
818,-2.90918,5.18648,186.03451,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,186.03451
803,-5.46645,7.99072,313.98402,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,41,Béoumi,Département,Department,,,233.72826
803,-5.46645,7.99072,313.98402,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,17.2864
803,-5.46645,7.99072,313.98402,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,62.96936
836,-4.0497,5.33228,0.60338,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.60338
663,-6.47702,5.91526,96.98221,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,96.98221
43,-4.48023,6.48586,203.52004,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,197.65513
43,-4.48023,6.48586,203.52004,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,5.86492
520,-7.10427,6.72662,436.36162,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,26,Duékoué,Département,Department,,,436.15183
520,-7.10427,6.72662,436.36162,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,0.20979
27,-4.02587,5.34938,0.24758,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.24758
397,-6.55859,8.10914,524.79071,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,524.79071
828,-5.25332,6.82078,2.03714,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,2.03714
360,-4.0173,5.44659,0.56655,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.56655
730,-3.90163,6.04237,91.31091,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,91.31091
1178,-4.08145,5.36922,0.88191,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.88191
1122,-3.97683,5.35145,0.39407,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.39407
20,-4.11095,5.31583,13.39236,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,13.39236
